player_id,level_completed,time_spent,actions_taken,difficulty,last_level_attempts,average_level_time,last_level_cleared,score,Next_level,NLOD
524,5,273,restart,1,1,54.6,0,252,5,1
525,7,236,restart,3,7,33.714285714285715,0,356,7,2
526,9,228,get_help,3,10,25.33333333333333,0,456,9,2
527,7,9,restart,5,9,1.2857142857142858,0,360,7,4
528,5,166,restart,2,7,33.2,0,254,5,1
529,10,214,level_up,2,10,21.4,1,504,11,3
530,10,117,quit,5,5,11.7,1,510,11,6
531,7,72,level_up,2,8,10.285714285714286,0,354,7,1
532,10,64,level_up,6,2,6.4,1,512,11,6
533,5,205,play,4,9,41.0,0,258,5,3
534,3,209,level_up,6,6,69.66666666666667,0,162,3,5
535,7,72,get_help,1,9,10.285714285714286,0,352,7,1
536,2,277,get_help,3,2,138.5,0,106,2,3
537,9,274,play,1,3,30.444444444444443,0,452,9,1
538,10,95,quit,3,8,9.5,1,506,11,4
539,10,166,quit,4,1,16.6,1,508,11,5
540,1,32,level_up,2,10,32.0,0,54,1,1
541,6,11,level_up,6,7,1.8333333333333333,0,312,6,5
542,7,217,level_up,5,7,31.0,0,360,7,4
543,8,289,quit,6,1,36.125,0,412,8,6
544,10,102,restart,4,9,10.2,1,508,11,5
545,9,267,get_help,1,8,29.666666666666668,0,452,9,1
546,2,214,restart,5,4,107.0,0,110,2,5
547,10,179,restart,2,10,17.9,1,504,11,3
548,2,88,quit,4,5,44.0,0,108,2,4
549,5,41,restart,5,2,8.2,0,260,5,5
550,5,76,play,4,9,15.2,0,258,5,3
551,6,46,level_up,4,6,7.666666666666667,0,308,6,3
552,3,160,play,2,3,53.333333333333336,0,154,3,2
553,8,80,get_help,3,7,10.0,0,406,8,2
554,1,86,level_up,5,9,86.0,0,60,1,4
555,6,92,restart,2,3,15.333333333333334,0,304,6,2
556,4,148,get_help,4,2,37.0,0,208,4,4
557,1,161,level_up,2,7,161.0,0,54,1,1
558,7,202,restart,3,7,28.857142857142858,0,356,7,2
559,9,242,play,6,4,26.88888888888889,0,462,9,6
560,4,2,level_up,5,9,0.5,0,210,4,4
561,4,225,restart,3,8,56.25,0,206,4,2
562,6,289,play,1,1,48.16666666666666,0,302,6,1
563,3,233,get_help,5,1,77.66666666666667,0,160,3,5
564,6,77,get_help,3,5,12.833333333333334,0,306,6,3
565,7,116,get_help,4,6,16.571428571428573,0,358,7,3
566,10,154,get_help,5,3,15.4,1,510,11,6
567,10,103,quit,5,9,10.3,1,510,11,6
568,3,194,level_up,2,10,64.66666666666667,0,154,3,1
569,7,166,level_up,4,6,23.714285714285715,0,358,7,3
570,3,90,quit,1,4,30.0,0,152,3,1
571,2,174,restart,6,7,87.0,0,112,2,5
572,10,122,restart,3,8,12.2,1,506,11,4
573,4,143,get_help,2,9,35.75,0,204,4,1
574,8,106,play,3,6,13.25,0,406,8,2
575,9,123,restart,1,6,13.666666666666666,0,452,9,1
576,7,9,play,1,8,1.2857142857142858,0,352,7,1
577,1,262,level_up,5,5,262.0,0,60,1,5
578,3,73,play,1,3,24.33333333333333,0,152,3,1
579,9,223,level_up,3,3,24.77777777777778,0,456,9,3
580,1,41,quit,4,6,41.0,0,58,1,3
581,9,204,quit,4,2,22.666666666666668,0,458,9,4
582,8,264,get_help,5,6,33.0,0,410,8,4
583,1,178,restart,6,6,178.0,0,62,1,5
584,6,84,get_help,3,8,14.0,0,306,6,2
585,5,111,level_up,3,7,22.2,0,256,5,2
586,6,251,get_help,1,8,41.833333333333336,0,302,6,1
587,10,7,play,3,9,0.7,1,506,11,4
588,5,84,level_up,2,6,16.8,0,254,5,1
589,6,208,quit,6,3,34.666666666666664,0,312,6,6
590,5,22,restart,1,10,4.4,0,252,5,1
591,5,3,level_up,2,3,0.6,0,254,5,2
592,4,127,level_up,5,1,31.75,0,210,4,5
593,3,297,play,4,5,99.0,0,158,3,4
594,3,188,restart,5,4,62.66666666666666,0,160,3,5
595,4,14,quit,4,9,3.5,0,208,4,3
596,9,12,level_up,5,9,1.3333333333333333,0,460,9,4
597,2,87,level_up,3,5,43.5,0,106,2,3
598,9,12,play,2,10,1.3333333333333333,0,454,9,1
599,1,25,get_help,4,4,25.0,0,58,1,4
600,1,243,quit,1,7,243.0,0,52,1,1
601,5,122,restart,2,6,24.4,0,254,5,1
602,6,147,level_up,1,4,24.5,0,302,6,1
603,6,55,level_up,2,10,9.166666666666666,0,304,6,1
604,3,238,quit,2,2,79.33333333333333,0,154,3,2
605,7,173,get_help,5,1,24.714285714285715,0,360,7,5
606,9,221,level_up,4,4,24.55555555555556,0,458,9,4
607,10,119,quit,4,4,11.9,1,508,11,5
608,8,183,play,2,1,22.875,0,404,8,2
609,6,288,get_help,3,6,48.0,0,306,6,2
610,8,300,restart,3,4,37.5,0,406,8,3
611,5,82,level_up,1,1,16.4,0,252,5,1
612,8,211,quit,1,1,26.375,0,402,8,1
613,10,150,play,5,1,15.0,1,510,11,6
614,4,37,restart,2,8,9.25,0,204,4,1
615,10,59,quit,1,10,5.9,1,502,11,2
616,8,131,quit,1,8,16.375,0,402,8,1
617,10,202,restart,6,2,20.2,1,512,11,6
618,2,243,play,2,7,121.5,0,104,2,1
619,5,35,play,5,8,7.0,0,260,5,4
620,9,93,get_help,1,8,10.333333333333334,0,452,9,1
621,4,207,level_up,5,10,51.75,0,210,4,4
622,6,213,restart,4,7,35.5,0,308,6,3
623,1,159,restart,5,5,159.0,0,60,1,5
624,9,24,restart,3,1,2.6666666666666665,0,456,9,3
625,1,293,play,3,9,293.0,0,56,1,2
626,5,4,level_up,5,7,0.8,0,260,5,4
627,4,220,get_help,3,2,55.0,0,206,4,3
628,3,20,quit,4,6,6.666666666666667,0,158,3,3
629,6,152,quit,2,2,25.33333333333333,0,304,6,2
630,2,50,restart,3,1,25.0,0,106,2,3
631,3,177,level_up,3,7,59.0,0,156,3,2
632,5,96,play,5,2,19.2,0,260,5,5
633,9,105,level_up,4,2,11.666666666666666,0,458,9,4
634,2,250,level_up,2,5,125.0,0,104,2,2
635,10,117,play,5,5,11.7,1,510,11,6
636,8,228,restart,5,7,28.5,0,410,8,4
637,2,66,level_up,6,1,33.0,0,112,2,6
638,5,262,quit,4,8,52.4,0,258,5,3
639,7,295,play,2,3,42.142857142857146,0,354,7,2
640,8,243,get_help,4,4,30.375,0,408,8,4
641,1,186,restart,2,9,186.0,0,54,1,1
642,6,246,play,4,4,41.0,0,308,6,4
643,1,125,get_help,5,10,125.0,0,60,1,4
644,2,268,get_help,5,5,134.0,0,110,2,5
645,1,131,level_up,1,7,131.0,0,52,1,1
646,5,237,level_up,3,4,47.4,0,256,5,3
647,10,18,level_up,6,1,1.8,1,512,11,6
648,9,40,play,4,9,4.444444444444445,0,458,9,3
649,6,21,play,6,4,3.5,0,312,6,6
650,1,225,restart,1,9,225.0,0,52,1,1
651,1,282,level_up,3,6,282.0,0,56,1,2
652,2,8,get_help,4,1,4.0,0,108,2,4
653,9,100,quit,2,3,11.11111111111111,0,454,9,2
654,3,240,restart,3,2,80.0,0,156,3,3
655,1,87,play,5,9,87.0,0,60,1,4
656,5,298,restart,1,1,59.6,0,252,5,1
657,7,14,restart,3,9,2.0,0,356,7,2
658,6,2,restart,3,9,0.3333333333333333,0,306,6,2
659,1,293,restart,5,8,293.0,0,60,1,4
660,5,41,quit,4,8,8.2,0,258,5,3
661,5,111,level_up,2,1,22.2,0,254,5,2
662,6,14,get_help,5,8,2.333333333333333,0,310,6,4
663,3,231,restart,2,10,77.0,0,154,3,1
664,5,84,restart,4,3,16.8,0,258,5,4
665,7,130,restart,3,7,18.571428571428573,0,356,7,2
666,5,231,level_up,2,1,46.2,0,254,5,2
667,5,145,play,1,1,29.0,0,252,5,1
668,5,28,play,1,10,5.6,0,252,5,1
669,10,66,quit,5,5,6.6,1,510,11,6
670,10,163,play,4,5,16.3,1,508,11,5
671,3,229,restart,5,8,76.33333333333333,0,160,3,4
672,1,261,restart,5,7,261.0,0,60,1,4
673,5,164,restart,6,8,32.8,0,262,5,5
674,9,287,quit,5,6,31.88888888888889,0,460,9,4
675,1,10,restart,6,6,10.0,0,62,1,5
676,3,195,play,1,2,65.0,0,152,3,1
677,4,118,level_up,1,6,29.5,0,202,4,1
678,1,270,level_up,5,5,270.0,0,60,1,5
679,1,80,get_help,1,3,80.0,0,52,1,1
680,8,93,play,4,6,11.625,0,408,8,3
681,2,266,restart,6,8,133.0,0,112,2,5
682,8,257,level_up,6,9,32.125,0,412,8,5
683,7,133,play,5,1,19.0,0,360,7,5
684,10,276,level_up,1,3,27.6,1,502,11,2
685,10,264,restart,2,3,26.4,1,504,11,3
686,2,171,level_up,6,8,85.5,0,112,2,5
687,6,1,get_help,5,1,0.1666666666666666,0,310,6,5
688,6,64,get_help,5,5,10.666666666666666,0,310,6,5
689,3,284,level_up,4,3,94.66666666666669,0,158,3,4
690,2,121,play,3,2,60.5,0,106,2,3
691,1,107,play,3,8,107.0,0,56,1,2
692,6,175,play,6,3,29.166666666666668,0,312,6,6
693,5,204,level_up,4,7,40.8,0,258,5,3
694,9,165,play,4,1,18.33333333333333,0,458,9,4
695,1,120,restart,4,6,120.0,0,58,1,3
696,7,44,get_help,6,3,6.285714285714286,0,362,7,6
697,5,156,restart,3,8,31.2,0,256,5,2
698,5,207,play,4,6,41.4,0,258,5,3
699,2,108,restart,1,2,54.0,0,102,2,1
700,3,251,play,5,6,83.66666666666667,0,160,3,4
701,7,130,level_up,5,7,18.571428571428573,0,360,7,4
702,6,293,restart,2,5,48.833333333333336,0,304,6,2
703,2,20,level_up,2,3,10.0,0,104,2,2
704,6,282,level_up,6,4,47.0,0,312,6,6
705,2,285,quit,6,4,142.5,0,112,2,6
706,2,1,play,5,6,0.5,0,110,2,4
707,2,119,get_help,1,10,59.5,0,102,2,1
708,3,35,play,3,1,11.666666666666666,0,156,3,3
709,2,198,get_help,3,4,99.0,0,106,2,3
710,4,245,play,6,10,61.25,0,212,4,5
711,9,59,level_up,1,4,6.555555555555555,0,452,9,1
712,6,161,restart,6,10,26.83333333333333,0,312,6,5
713,1,179,restart,3,1,179.0,0,56,1,3
714,8,206,quit,6,9,25.75,0,412,8,5
715,7,12,get_help,4,4,1.7142857142857142,0,358,7,4
716,10,276,get_help,6,7,27.6,1,512,11,6
717,3,181,get_help,5,3,60.333333333333336,0,160,3,5
718,1,242,level_up,6,10,242.0,0,62,1,5
719,5,216,get_help,5,3,43.2,0,260,5,5
720,4,251,restart,1,8,62.75,0,202,4,1
721,10,299,level_up,3,8,29.9,1,506,11,4
722,8,126,play,2,1,15.75,0,404,8,2
723,1,217,get_help,2,10,217.0,0,54,1,1
724,10,285,get_help,3,2,28.5,1,506,11,4
725,1,185,play,2,8,185.0,0,54,1,1
726,4,39,get_help,6,1,9.75,0,212,4,6
727,8,223,play,1,8,27.875,0,402,8,1
728,5,184,level_up,1,8,36.8,0,252,5,1
729,2,178,restart,3,2,89.0,0,106,2,3
730,6,294,play,2,4,49.0,0,304,6,2
731,5,151,quit,6,6,30.2,0,262,5,5
732,2,126,play,1,9,63.0,0,102,2,1
733,3,234,get_help,1,8,78.0,0,152,3,1
734,9,8,level_up,4,8,0.8888888888888888,0,458,9,3
735,7,129,level_up,4,7,18.428571428571427,0,358,7,3
736,7,264,play,1,9,37.71428571428572,0,352,7,1
737,6,157,restart,3,2,26.166666666666668,0,306,6,3
738,8,5,quit,5,3,0.625,0,410,8,5
739,4,86,level_up,5,10,21.5,0,210,4,4
740,8,175,get_help,6,8,21.875,0,412,8,5
741,4,290,get_help,1,6,72.5,0,202,4,1
742,8,193,restart,1,10,24.125,0,402,8,1
743,9,119,level_up,1,9,13.22222222222222,0,452,9,1
744,3,218,play,3,10,72.66666666666667,0,156,3,2
745,3,114,get_help,4,4,38.0,0,158,3,4
746,2,145,restart,1,8,72.5,0,102,2,1
747,10,26,level_up,1,10,2.6,1,502,11,2
748,3,136,level_up,2,3,45.333333333333336,0,154,3,2
749,3,232,level_up,3,3,77.33333333333333,0,156,3,3
750,5,76,level_up,6,8,15.2,0,262,5,5
751,5,289,level_up,1,5,57.8,0,252,5,1
752,2,1,get_help,2,3,0.5,0,104,2,2
753,10,147,restart,5,10,14.7,1,510,11,6
754,6,287,level_up,6,1,47.833333333333336,0,312,6,6
755,5,142,quit,1,3,28.4,0,252,5,1
756,6,53,quit,1,9,8.833333333333334,0,302,6,1
757,1,69,restart,2,5,69.0,0,54,1,2
758,5,90,play,3,10,18.0,0,256,5,2
759,9,220,play,1,2,24.444444444444443,0,452,9,1
760,10,192,play,5,7,19.2,1,510,11,6
761,2,63,quit,1,2,31.5,0,102,2,1
762,1,73,play,5,4,73.0,0,60,1,5
763,10,161,get_help,6,7,16.1,1,512,11,6
764,9,169,level_up,6,4,18.77777777777778,0,462,9,6
765,10,89,quit,4,7,8.9,1,508,11,5
766,9,176,restart,4,7,19.55555555555556,0,458,9,3
767,9,269,restart,5,1,29.88888888888889,0,460,9,5
768,6,73,level_up,3,6,12.166666666666666,0,306,6,2
769,8,245,quit,1,9,30.625,0,402,8,1
770,1,77,play,1,2,77.0,0,52,1,1
771,10,159,play,4,3,15.9,1,508,11,5
772,4,98,get_help,5,10,24.5,0,210,4,4
773,1,102,get_help,1,5,102.0,0,52,1,1
774,8,132,play,1,9,16.5,0,402,8,1
775,1,102,restart,3,4,102.0,0,56,1,3
776,3,19,restart,2,1,6.333333333333333,0,154,3,2
777,4,82,get_help,4,4,20.5,0,208,4,4
778,8,279,level_up,4,6,34.875,0,408,8,3
779,6,129,play,2,5,21.5,0,304,6,2
780,10,89,get_help,1,1,8.9,1,502,11,2
781,7,213,get_help,3,4,30.428571428571427,0,356,7,3
782,8,143,play,3,6,17.875,0,406,8,2
783,2,65,play,4,10,32.5,0,108,2,3
784,10,76,restart,3,10,7.6,1,506,11,4
785,8,199,level_up,6,4,24.875,0,412,8,6
786,3,143,level_up,2,9,47.66666666666666,0,154,3,1
787,7,93,play,1,5,13.285714285714286,0,352,7,1
788,3,224,quit,6,8,74.66666666666667,0,162,3,5
789,7,291,get_help,2,9,41.57142857142857,0,354,7,1
790,2,102,get_help,5,10,51.0,0,110,2,4
791,10,267,play,4,5,26.7,1,508,11,5
792,6,110,quit,3,6,18.33333333333333,0,306,6,2
793,3,265,restart,5,1,88.33333333333333,0,160,3,5
794,3,3,play,3,7,1.0,0,156,3,2
795,9,85,play,6,4,9.444444444444445,0,462,9,6
796,7,282,get_help,1,2,40.285714285714285,0,352,7,1
797,5,117,play,1,5,23.4,0,252,5,1
798,10,221,play,1,3,22.1,1,502,11,2
799,7,154,play,3,6,22.0,0,356,7,2
800,9,153,get_help,5,8,17.0,0,460,9,4
801,1,12,restart,1,7,12.0,0,52,1,1
802,7,133,restart,5,3,19.0,0,360,7,5
803,6,293,play,3,8,48.833333333333336,0,306,6,2
804,10,300,get_help,6,2,30.0,1,512,11,6
805,9,228,restart,5,10,25.33333333333333,0,460,9,4
806,1,271,restart,6,9,271.0,0,62,1,5
807,4,43,restart,3,4,10.75,0,206,4,3
808,9,21,get_help,3,1,2.333333333333333,0,456,9,3
809,4,107,get_help,4,8,26.75,0,208,4,3
810,10,117,play,3,7,11.7,1,506,11,4
811,3,124,level_up,3,5,41.333333333333336,0,156,3,3
812,9,281,restart,2,10,31.22222222222222,0,454,9,1
813,2,292,level_up,1,5,146.0,0,102,2,1
814,4,203,get_help,4,7,50.75,0,208,4,3
815,6,51,get_help,4,5,8.5,0,308,6,4
816,2,271,get_help,4,8,135.5,0,108,2,3
817,8,277,level_up,2,6,34.625,0,404,8,1
818,8,141,get_help,6,5,17.625,0,412,8,6
819,1,275,play,3,9,275.0,0,56,1,2
820,3,290,get_help,1,2,96.66666666666669,0,152,3,1
821,10,52,quit,5,1,5.2,1,510,11,6
822,9,27,level_up,6,8,3.0,0,462,9,5
823,5,157,quit,3,3,31.4,0,256,5,3
824,6,239,get_help,2,7,39.833333333333336,0,304,6,1
825,4,156,play,3,10,39.0,0,206,4,2
826,10,291,restart,3,8,29.1,1,506,11,4
827,2,136,get_help,2,6,68.0,0,104,2,1
828,8,144,play,4,10,18.0,0,408,8,3
829,6,106,level_up,4,9,17.666666666666668,0,308,6,3
830,5,158,quit,1,7,31.6,0,252,5,1
831,9,146,quit,1,10,16.22222222222222,0,452,9,1
832,1,2,quit,4,5,2.0,0,58,1,4
833,5,77,level_up,6,8,15.4,0,262,5,5
834,6,132,play,5,2,22.0,0,310,6,5
835,5,90,level_up,3,7,18.0,0,256,5,2
836,6,263,quit,5,4,43.833333333333336,0,310,6,5
837,6,108,get_help,3,9,18.0,0,306,6,2
838,7,74,restart,4,1,10.571428571428571,0,358,7,4
839,4,39,level_up,1,7,9.75,0,202,4,1
840,8,159,level_up,6,6,19.875,0,412,8,5
841,7,71,play,1,8,10.142857142857142,0,352,7,1
842,9,241,play,5,5,26.77777777777778,0,460,9,5
843,7,298,level_up,1,1,42.57142857142857,0,352,7,1
844,3,36,quit,4,1,12.0,0,158,3,4
845,3,84,restart,6,9,28.0,0,162,3,5
846,8,263,play,5,10,32.875,0,410,8,4
847,5,172,quit,6,6,34.4,0,262,5,5
848,4,173,get_help,3,10,43.25,0,206,4,2
849,8,47,play,1,5,5.875,0,402,8,1
850,6,141,quit,6,1,23.5,0,312,6,6
851,2,118,quit,2,6,59.0,0,104,2,1
852,4,277,restart,1,6,69.25,0,202,4,1
853,4,214,restart,3,3,53.5,0,206,4,3
854,6,220,get_help,6,8,36.66666666666666,0,312,6,5
855,6,26,quit,5,1,4.333333333333333,0,310,6,5
856,1,9,quit,3,1,9.0,0,56,1,3
857,8,271,restart,2,6,33.875,0,404,8,1
858,6,10,play,6,10,1.6666666666666667,0,312,6,5
859,3,121,play,4,1,40.333333333333336,0,158,3,4
860,9,125,level_up,1,6,13.88888888888889,0,452,9,1
861,2,170,restart,5,1,85.0,0,110,2,5
862,8,72,level_up,4,6,9.0,0,408,8,3
863,10,152,restart,6,3,15.2,1,512,11,6
864,3,208,get_help,6,8,69.33333333333333,0,162,3,5
865,5,49,quit,3,6,9.8,0,256,5,2
866,6,154,get_help,6,1,25.666666666666668,0,312,6,6
867,10,293,restart,5,5,29.3,1,510,11,6
868,6,68,quit,4,8,11.333333333333334,0,308,6,3
869,4,50,play,5,3,12.5,0,210,4,5
870,3,152,play,2,6,50.66666666666666,0,154,3,1
871,4,19,level_up,2,5,4.75,0,204,4,2
872,1,100,restart,1,6,100.0,0,52,1,1
873,4,60,restart,1,10,15.0,0,202,4,1
874,1,167,play,2,1,167.0,0,54,1,2
875,1,202,get_help,6,7,202.0,0,62,1,5
876,10,146,quit,5,9,14.6,1,510,11,6
877,6,164,get_help,2,2,27.33333333333333,0,304,6,2
878,5,242,get_help,1,10,48.4,0,252,5,1
879,4,69,play,2,5,17.25,0,204,4,2
880,3,175,play,6,10,58.333333333333336,0,162,3,5
881,1,49,play,2,4,49.0,0,54,1,2
882,6,108,level_up,5,6,18.0,0,310,6,4
883,2,226,get_help,4,6,113.0,0,108,2,3
884,8,161,restart,6,2,20.125,0,412,8,6
885,10,119,quit,1,2,11.9,1,502,11,2
886,5,149,level_up,5,4,29.8,0,260,5,5
887,7,150,restart,2,1,21.428571428571427,0,354,7,2
888,10,293,get_help,2,9,29.3,1,504,11,3
889,2,143,play,4,7,71.5,0,108,2,3
890,8,160,get_help,1,7,20.0,0,402,8,1
891,2,11,quit,1,3,5.5,0,102,2,1
892,4,138,level_up,3,3,34.5,0,206,4,3
893,1,78,level_up,1,1,78.0,0,52,1,1
894,5,77,quit,4,3,15.4,0,258,5,4
895,9,254,restart,3,3,28.22222222222222,0,456,9,3
896,1,258,restart,3,4,258.0,0,56,1,3
897,9,291,level_up,2,4,32.333333333333336,0,454,9,2
898,8,263,level_up,2,3,32.875,0,404,8,2
899,6,85,play,1,10,14.166666666666666,0,302,6,1
900,7,146,restart,3,8,20.857142857142858,0,356,7,2
901,3,42,quit,2,8,14.0,0,154,3,1
902,1,125,restart,4,1,125.0,0,58,1,4
903,5,167,play,2,7,33.4,0,254,5,1
904,2,241,level_up,6,2,120.5,0,112,2,6
905,5,280,level_up,6,1,56.0,0,262,5,6
906,8,188,play,2,3,23.5,0,404,8,2
907,9,19,quit,3,4,2.111111111111111,0,456,9,3
908,2,68,level_up,3,6,34.0,0,106,2,2
909,3,218,get_help,5,10,72.66666666666667,0,160,3,4
910,3,102,level_up,6,5,34.0,0,162,3,6
911,1,42,get_help,4,4,42.0,0,58,1,4
912,8,288,play,3,8,36.0,0,406,8,2
913,6,167,play,1,4,27.83333333333333,0,302,6,1
914,8,109,level_up,6,10,13.625,0,412,8,5
915,9,36,restart,4,2,4.0,0,458,9,4
916,5,232,get_help,4,3,46.4,0,258,5,4
917,3,229,quit,3,6,76.33333333333333,0,156,3,2
918,5,164,level_up,4,8,32.8,0,258,5,3
919,5,73,quit,3,8,14.6,0,256,5,2
920,5,136,level_up,2,9,27.2,0,254,5,1
921,3,70,restart,6,7,23.33333333333333,0,162,3,5
922,10,196,restart,5,2,19.6,1,510,11,6
923,4,269,restart,2,8,67.25,0,204,4,1
924,9,49,restart,6,7,5.444444444444445,0,462,9,5
925,10,130,play,3,8,13.0,1,506,11,4
926,9,5,play,6,3,0.5555555555555556,0,462,9,6
927,2,27,get_help,3,7,13.5,0,106,2,2
928,8,160,quit,2,10,20.0,0,404,8,1
929,8,149,level_up,1,9,18.625,0,402,8,1
930,7,264,level_up,1,3,37.71428571428572,0,352,7,1
931,8,230,play,6,10,28.75,0,412,8,5
932,3,200,level_up,1,6,66.66666666666667,0,152,3,1
933,6,50,play,3,2,8.333333333333334,0,306,6,3
934,1,67,get_help,4,2,67.0,0,58,1,4
935,7,300,quit,3,5,42.85714285714285,0,356,7,3
936,1,58,get_help,4,5,58.0,0,58,1,4
937,9,259,restart,2,7,28.77777777777778,0,454,9,1
938,1,130,restart,5,2,130.0,0,60,1,5
939,1,215,restart,4,7,215.0,0,58,1,3
940,7,172,get_help,1,5,24.571428571428573,0,352,7,1
941,2,258,level_up,3,6,129.0,0,106,2,2
942,5,102,quit,2,8,20.4,0,254,5,1
943,8,209,restart,1,10,26.125,0,402,8,1
944,8,291,restart,2,4,36.375,0,404,8,2
945,3,286,restart,5,7,95.33333333333331,0,160,3,4
946,7,116,quit,3,6,16.571428571428573,0,356,7,2
947,3,264,restart,6,10,88.0,0,162,3,5
948,6,150,quit,3,2,25.0,0,306,6,3
949,6,300,restart,5,8,50.0,0,310,6,4
950,3,36,get_help,3,10,12.0,0,156,3,2
951,7,287,get_help,6,9,41.0,0,362,7,5
952,3,208,quit,4,5,69.33333333333333,0,158,3,4
953,8,106,get_help,2,10,13.25,0,404,8,1
954,10,158,quit,6,4,15.8,1,512,11,6
955,4,121,get_help,1,6,30.25,0,202,4,1
956,1,55,get_help,5,8,55.0,0,60,1,4
957,4,12,quit,4,3,3.0,0,208,4,4
958,7,145,level_up,1,10,20.714285714285715,0,352,7,1
959,4,136,get_help,1,1,34.0,0,202,4,1
960,6,3,restart,5,4,0.5,0,310,6,5
961,9,144,level_up,4,4,16.0,0,458,9,4
962,1,30,quit,1,1,30.0,0,52,1,1
963,5,237,level_up,1,9,47.4,0,252,5,1
964,7,279,play,4,3,39.85714285714285,0,358,7,4
965,1,115,play,3,5,115.0,0,56,1,3
966,4,104,get_help,1,6,26.0,0,202,4,1
967,6,118,get_help,2,8,19.666666666666668,0,304,6,1
968,2,5,restart,4,6,2.5,0,108,2,3
969,10,248,level_up,1,3,24.8,1,502,11,2
970,5,121,play,5,6,24.2,0,260,5,4
971,10,286,get_help,6,1,28.6,1,512,11,6
972,1,149,level_up,2,4,149.0,0,54,1,2
973,6,84,get_help,6,6,14.0,0,312,6,5
974,6,231,get_help,6,7,38.5,0,312,6,5
975,4,288,play,1,10,72.0,0,202,4,1
976,8,161,play,2,3,20.125,0,404,8,2
977,4,272,get_help,2,9,68.0,0,204,4,1
978,8,38,quit,3,7,4.75,0,406,8,2
979,8,226,get_help,6,1,28.25,0,412,8,6
980,5,142,get_help,2,2,28.4,0,254,5,2
981,4,292,restart,3,1,73.0,0,206,4,3
982,2,151,restart,4,9,75.5,0,108,2,3
983,3,114,restart,3,9,38.0,0,156,3,2
984,3,237,quit,5,7,79.0,0,160,3,4
985,4,66,quit,1,10,16.5,0,202,4,1
986,4,258,get_help,4,3,64.5,0,208,4,4
987,10,249,restart,4,5,24.9,1,508,11,5
988,5,180,quit,5,4,36.0,0,260,5,5
989,4,190,play,3,7,47.5,0,206,4,2
990,10,154,get_help,1,9,15.4,1,502,11,2
991,8,196,level_up,3,2,24.5,0,406,8,3
992,6,262,get_help,2,8,43.66666666666666,0,304,6,1
993,6,143,level_up,3,9,23.83333333333333,0,306,6,2
994,8,101,restart,4,10,12.625,0,408,8,3
995,7,244,level_up,1,10,34.857142857142854,0,352,7,1
996,10,12,restart,3,9,1.2,1,506,11,4
997,10,239,play,1,10,23.9,1,502,11,2
998,8,49,level_up,1,7,6.125,0,402,8,1
999,2,42,get_help,2,9,21.0,0,104,2,1
1000,9,166,restart,2,9,18.444444444444443,0,454,9,1
